Invoice_ID,City,Course_Type,Price,Discount,Final_Total,Enrollment_Date,Rating,Course_Details
INV-10783,Khobar,Recorded Subscription,345,69,276,2023-07-12,4.2,React & Next.js | Beginner
INV-10784,Khobar,Recorded Subscription,446,0,446,2023-01-11,4.3,Python Basics | Intermediate
INV-10785,Riyadh,Recorded Subscription,276,55,221,2023-05-30,4.5,Data Analysis | Beginner
INV-10786,Mecca,Recorded Subscription,218,43,175,14-12-2023,4.4,Python Basics | Beginner
INV-10787,Mecca,Recorded Subscription,269,0,269,"2023, March 15",4.3,Data Analysis | Beginner
INV-10788,Riyadh,Recorded Subscription,389,0,389,"2023, March 15",4.6,Python Basics | Intermediate
INV-10789,Dammam,Recorded Subscription,444,88,356,01-05-2023,4.8,Python Basics | Intermediate
INV-10790,Jeddah,Live Bootcamp,2118,0,2118,"2023, March 15",4.9,React & Next.js | Intermediate
INV-10791,Tabuk,Recorded Subscription,360,0,360,17-01-2023,4.7,React & Next.js | Intermediate
INV-10792,Medina,Recorded Subscription,343,68,275,"2023, March 15",4.4,Laravel & PHP | Beginner
INV-10793,Dammam,Live Bootcamp,1911,0,1911,2023-09-21,4.5,Laravel & PHP | Beginner
INV-10794,Riyadh,Recorded Subscription,319,0,319,2023-10-18,3.9,Data Analysis | Beginner
INV-10795,Jeddah,Recorded Subscription,212,42,170,17-03-2023,4.5,Flutter Development | Beginner
INV-10796,Riyadh,Live Bootcamp,2013,0,2013,"2023, March 15",4.7,UI/UX Design | Intermediate
INV-10797,Jeddah,Recorded Subscription,410,0,410,"2023, March 15",4.2,Python Basics | Intermediate
INV-10798,Khobar,Recorded Subscription,554,110,444,2023-03-05,4.1,UI/UX Design | Advanced
INV-10799,Jeddah,Live Bootcamp,2480,0,2480,2023-11-23,4.6,Laravel & PHP | Intermediate
INV-10800,Khobar,Recorded Subscription,334,66,268,2023-02-06,3.8,Python Basics | Beginner
INV-10801,Jeddah,Recorded Subscription,463,0,463,"2023, March 15",4.3,Python Basics | Intermediate
INV-10802,Jeddah,Recorded Subscription,361,72,289,"2023, March 15",4.3,Laravel & PHP | Intermediate
INV-10803,Khobar,Recorded Subscription,576,0,576,"2023, March 15",4.6,React & Next.js | Advanced
INV-10804,Medina,Recorded Subscription,238,47,191,2023-03-15,4.6,React & Next.js | Beginner
INV-10805,Dammam,Live Bootcamp,2201,0,2201,"2023, March 15",4.5,Python Basics | Intermediate
INV-10806,Riyadh,Live Bootcamp,2480,248,2232,21-12-2023,5.0,Flutter Development | Intermediate
INV-10807,Tabuk,Recorded Subscription,245,122,123,07-06-2023,3.9,React & Next.js | Beginner
INV-10808,Dammam,Recorded Subscription,557,0,557,02-03-2023,4.2,Python Basics | Advanced
INV-10809,Khobar,Recorded Subscription,294,0,294,2023-11-04,4.0,Laravel & PHP | Beginner
INV-10810,Medina,Recorded Subscription,646,0,646,2024-01-05,4.6,Laravel & PHP | Advanced
INV-10811,Mecca,Recorded Subscription,318,0,318,2023-04-05,4.2,Flutter Development | Beginner
INV-10812,Dammam,Recorded Subscription,269,53,216,08-11-2023,4.7,Python Basics | Beginner
INV-10813,Mecca,Recorded Subscription,463,0,463,14-06-2023,4.2,UI/UX Design | Intermediate
INV-10814,Mecca,Recorded Subscription,350,175,175,22-01-2023,4.1,UI/UX Design | Beginner
INV-10815,Riyadh,Recorded Subscription,223,111,112,"2023, March 15",4.1,Python Basics | Beginner
INV-10816,Mecca,Recorded Subscription,429,85,344,"2023, March 15",3.9,UI/UX Design | Intermediate
INV-10817,Mecca,Recorded Subscription,431,86,345,"2023, March 15",4.7,React & Next.js | Intermediate
INV-10818,Tabuk,Recorded Subscription,445,89,356,01-01-2023,4.2,Data Analysis | Intermediate
INV-10819,Mecca,Recorded Subscription,500,0,500,18-02-2023,4.7,Laravel & PHP | Advanced
INV-10820,Tabuk,Recorded Subscription,231,0,231,"2023, March 15",4.2,Data Analysis | Beginner
INV-10821,Riyadh,Recorded Subscription,237,118,119,14-05-2023,4.1,Laravel & PHP | Beginner
INV-10822,Tabuk,Recorded Subscription,313,62,251,"2023, March 15",4.7,UI/UX Design | Beginner
INV-10823,Tabuk,Recorded Subscription,629,0,629,"2023, March 15",4.6,Flutter Development | Advanced
INV-10824,Khobar,Recorded Subscription,541,0,541,05-10-2023,4.7,Laravel & PHP | Advanced
INV-10825,Riyadh,Recorded Subscription,574,114,460,2023-04-23,4.5,Laravel & PHP | Advanced
INV-10826,Dammam,Recorded Subscription,509,0,509,2023-10-11,4.2,React & Next.js | Advanced
INV-10827,Mecca,Recorded Subscription,308,154,154,2023-05-31,4.1,React & Next.js | Beginner
INV-10828,Dammam,Recorded Subscription,458,0,458,01-01-2024,4.8,React & Next.js | Intermediate
INV-10829,Medina,Recorded Subscription,596,119,477,"2023, March 15",4.1,Python Basics | Advanced
INV-10830,Medina,Recorded Subscription,332,66,266,16-06-2023,4.0,Python Basics | Beginner
INV-10831,Tabuk,Recorded Subscription,517,0,517,2023-03-31,4.5,Python Basics | Advanced
INV-10832,Jeddah,Live Bootcamp,2715,0,2715,2024-01-18,4.5,Data Analysis | Advanced
INV-10833,Tabuk,Recorded Subscription,472,94,378,2024-02-07,4.3,Python Basics | Intermediate
INV-10834,Jeddah,Recorded Subscription,240,0,240,"2023, March 15",4.3,Data Analysis | Beginner
INV-10835,Mecca,Recorded Subscription,291,58,233,13-08-2023,4.0,Flutter Development | Beginner
INV-10836,Riyadh,Live Bootcamp,2275,0,2275,2023-11-05,4.9,Python Basics | Intermediate
INV-10837,Dammam,Live Bootcamp,2802,0,2802,2023-11-24,4.5,Laravel & PHP | Advanced
INV-10838,Jeddah,Recorded Subscription,215,43,172,2023-12-15,4.5,Data Analysis | Beginner
INV-10839,Tabuk,Recorded Subscription,210,0,210,"2023, March 15",4.2,React & Next.js | Beginner
INV-10840,Mecca,Recorded Subscription,540,270,270,2023-10-21,4.1,React & Next.js | Advanced
INV-10841,Khobar,Recorded Subscription,200,100,100,2023-08-17,4.0,Data Analysis | Beginner
INV-10842,Medina,Recorded Subscription,474,94,380,20-07-2023,3.9,Laravel & PHP | Intermediate
INV-10843,Khobar,Recorded Subscription,617,123,494,"2023, March 15",4.7,Python Basics | Advanced
INV-10844,Mecca,Recorded Subscription,443,88,355,"2023, March 15",4.3,Laravel & PHP | Intermediate
INV-10845,Riyadh,Live Bootcamp,1914,0,1914,"2023, March 15",4.8,UI/UX Design | Beginner
INV-10846,Dammam,Recorded Subscription,325,65,260,09-11-2023,3.9,Python Basics | Beginner
INV-10847,Riyadh,Recorded Subscription,318,63,255,"2023, March 15",4.2,Data Analysis | Beginner
INV-10848,Dammam,Recorded Subscription,301,60,241,01-02-2024,4.5,React & Next.js | Beginner
INV-10849,Riyadh,Recorded Subscription,503,100,403,"2023, March 15",4.4,Flutter Development | Advanced
INV-10850,Khobar,Recorded Subscription,498,249,249,"2023, March 15",4.6,Python Basics | Intermediate
INV-10851,Dammam,Recorded Subscription,470,0,470,2023-12-29,3.9,UI/UX Design | Intermediate
INV-10852,Medina,Recorded Subscription,644,0,644,13-05-2023,4.2,Flutter Development | Advanced
INV-10853,Dammam,Recorded Subscription,448,0,448,2023-12-04,4.8,Data Analysis | Intermediate
INV-10854,Medina,Recorded Subscription,386,77,309,2023-11-29,4.7,Python Basics | Intermediate
INV-10855,Medina,Recorded Subscription,424,84,340,2023-02-20,4.4,Python Basics | Intermediate
INV-10856,Khobar,Recorded Subscription,272,136,136,02-03-2024,4.1,Python Basics | Beginner
INV-10857,Dammam,Recorded Subscription,320,0,320,"2023, March 15",4.5,UI/UX Design | Beginner
INV-10858,Khobar,Recorded Subscription,348,69,279,"2023, March 15",4.3,Laravel & PHP | Beginner
INV-10859,Medina,Recorded Subscription,325,0,325,21-07-2023,4.7,Python Basics | Beginner
INV-10860,Riyadh,Recorded Subscription,284,0,284,28-10-2023,4.8,Laravel & PHP | Beginner
INV-10861,Medina,Recorded Subscription,229,0,229,2023-11-02,4.7,Laravel & PHP | Beginner
INV-10862,Jeddah,Recorded Subscription,498,0,498,2023-05-15,3.9,Flutter Development | Intermediate
INV-10863,Riyadh,Recorded Subscription,333,66,267,2023-05-19,3.9,Flutter Development | Beginner
INV-10864,Tabuk,Recorded Subscription,537,0,537,"2023, March 15",4.0,Flutter Development | Advanced
INV-10865,Riyadh,Live Bootcamp,1937,0,1937,24-01-2023,5.0,Data Analysis | Beginner
INV-10866,Jeddah,Recorded Subscription,618,0,618,22-07-2023,4.7,Python Basics | Advanced
INV-10867,Tabuk,Recorded Subscription,448,0,448,12-03-2023,4.2,Data Analysis | Intermediate
INV-10868,Medina,Recorded Subscription,350,70,280,2023-03-30,4.2,React & Next.js | Beginner
INV-10869,Jeddah,Recorded Subscription,442,0,442,08-06-2023,4.3,Laravel & PHP | Intermediate
INV-10870,Dammam,Recorded Subscription,317,63,254,"2023, March 15",4.0,React & Next.js | Beginner
INV-10871,Tabuk,Recorded Subscription,458,0,458,"2023, March 15",4.6,Python Basics | Intermediate
INV-10872,Riyadh,Recorded Subscription,346,69,277,2023-08-08,4.2,Data Analysis | Beginner
INV-10873,Dammam,Recorded Subscription,251,0,251,24-01-2024,4.0,Laravel & PHP | Beginner
INV-10874,Jeddah,Live Bootcamp,1807,0,1807,2023-11-06,4.9,Laravel & PHP | Beginner
INV-10875,Mecca,Recorded Subscription,330,165,165,2023-10-13,4.2,Flutter Development | Beginner
INV-10876,Medina,Recorded Subscription,573,0,573,2023-08-31,4.5,Data Analysis | Advanced
INV-10877,Medina,Recorded Subscription,254,50,204,2023-06-15,4.7,React & Next.js | Beginner
INV-10878,Jeddah,Recorded Subscription,232,0,232,2023-01-19,4.6,Data Analysis | Beginner
INV-10879,Jeddah,Recorded Subscription,330,165,165,10-04-2023,4.2,Python Basics | Beginner
INV-10880,Medina,Recorded Subscription,260,52,208,"2023, March 15",4.5,React & Next.js | Beginner
INV-10881,Riyadh,Recorded Subscription,466,0,466,30-04-2023,4.2,Laravel & PHP | Intermediate
INV-10882,Tabuk,Recorded Subscription,456,91,365,"2023, March 15",4.5,Python Basics | Intermediate
INV-10883,Riyadh,Recorded Subscription,281,140,141,02-05-2023,4.3,Flutter Development | Beginner
INV-10884,Dammam,Recorded Subscription,250,0,250,"2023, March 15",4.5,Flutter Development | Beginner
INV-10885,Dammam,Recorded Subscription,619,0,619,12-02-2024,4.1,React & Next.js | Advanced
INV-10886,Mecca,Recorded Subscription,225,45,180,20-12-2023,4.6,Python Basics | Beginner
INV-10887,Khobar,Recorded Subscription,286,0,286,31-08-2023,4.4,Python Basics | Beginner
INV-10888,Jeddah,Recorded Subscription,290,58,232,15-12-2023,4.6,Data Analysis | Beginner
INV-10889,Riyadh,Recorded Subscription,278,55,223,"2023, March 15",4.4,Python Basics | Beginner
INV-10890,Riyadh,Live Bootcamp,1980,0,1980,2023-10-17,5.0,Data Analysis | Beginner
INV-10891,Dammam,Recorded Subscription,313,62,251,2023-02-03,4.6,Flutter Development | Beginner
INV-10892,Mecca,Recorded Subscription,607,303,304,"2023, March 15",4.5,Flutter Development | Advanced
INV-10893,Dammam,Recorded Subscription,268,53,215,2023-04-04,3.9,Data Analysis | Beginner
INV-10894,Riyadh,Recorded Subscription,351,0,351,"2023, March 15",4.4,React & Next.js | Intermediate
INV-10895,Jeddah,Live Bootcamp,2628,0,2628,2023-02-03,4.9,Python Basics | Advanced
INV-10896,Dammam,Live Bootcamp,1940,0,1940,"2023, March 15",4.9,UI/UX Design | Beginner
INV-10897,Mecca,Recorded Subscription,322,0,322,20-11-2023,4.6,Laravel & PHP | Beginner
INV-10898,Medina,Recorded Subscription,512,0,512,"2023, March 15",4.6,React & Next.js | Advanced
INV-10899,Mecca,Recorded Subscription,334,167,167,"2023, March 15",4.4,Data Analysis | Beginner
INV-10900,Jeddah,Live Bootcamp,2355,0,2355,23-04-2023,4.6,UI/UX Design | Intermediate
INV-10901,Dammam,Recorded Subscription,302,60,242,14-02-2024,4.6,Laravel & PHP | Beginner
INV-10902,Medina,Recorded Subscription,476,0,476,13-10-2023,3.9,Flutter Development | Intermediate
INV-10903,Dammam,Recorded Subscription,383,0,383,02-11-2023,4.0,Data Analysis | Intermediate
INV-10904,Dammam,Live Bootcamp,1887,0,1887,2024-01-06,4.9,Data Analysis | Beginner
INV-10905,Mecca,Recorded Subscription,357,0,357,05-12-2023,4.1,Laravel & PHP | Intermediate
INV-10906,Jeddah,Recorded Subscription,315,63,252,2024-01-29,4.4,Data Analysis | Beginner
INV-10907,Jeddah,Recorded Subscription,227,113,114,21-07-2023,4.6,React & Next.js | Beginner
INV-10908,Jeddah,Live Bootcamp,1584,0,1584,"2023, March 15",4.7,UI/UX Design | Beginner
INV-10909,Riyadh,Recorded Subscription,412,82,330,2023-07-25,4.4,Data Analysis | Intermediate
INV-10910,Tabuk,Recorded Subscription,321,64,257,"2023, March 15",4.8,Laravel & PHP | Beginner
INV-10911,Jeddah,Recorded Subscription,303,0,303,"2023, March 15",4.3,Data Analysis | Beginner
INV-10912,Mecca,Recorded Subscription,325,0,325,2023-04-30,4.7,Data Analysis | Beginner
INV-10913,Dammam,Recorded Subscription,280,0,280,2024-01-29,4.7,Flutter Development | Beginner
INV-10914,Medina,Recorded Subscription,438,219,219,29-01-2023,4.0,Data Analysis | Intermediate
INV-10915,Riyadh,Recorded Subscription,407,81,326,"2023, March 15",4.1,Flutter Development | Intermediate
INV-10916,Dammam,Recorded Subscription,273,0,273,"2023, March 15",4.6,React & Next.js | Beginner
INV-10917,Mecca,Recorded Subscription,455,227,228,2023-09-26,4.5,UI/UX Design | Intermediate
INV-10918,Dammam,Live Bootcamp,1782,178,1604,20-05-2023,4.9,Flutter Development | Beginner
INV-10919,Khobar,Recorded Subscription,283,141,142,2023-10-08,4.3,Data Analysis | Beginner
INV-10920,Mecca,Recorded Subscription,435,0,435,2023-02-01,4.1,Python Basics | Intermediate
INV-10921,Jeddah,Recorded Subscription,466,0,466,11-09-2023,4.2,React & Next.js | Intermediate
INV-10922,Jeddah,Recorded Subscription,404,202,202,2023-09-25,4.7,Flutter Development | Intermediate
INV-10923,Riyadh,Live Bootcamp,2448,0,2448,"2023, March 15",4.9,Python Basics | Intermediate
INV-10924,Tabuk,Recorded Subscription,406,81,325,2023-01-01,3.9,React & Next.js | Intermediate
INV-10925,Dammam,Recorded Subscription,480,0,480,"2023, March 15",4.6,Flutter Development | Intermediate
INV-10926,Jeddah,Live Bootcamp,1643,0,1643,2023-10-19,4.5,Flutter Development | Beginner
INV-10927,Dammam,Recorded Subscription,248,0,248,2024-03-07,4.6,React & Next.js | Beginner
INV-10928,Khobar,Recorded Subscription,247,123,124,"2023, March 15",3.9,Flutter Development | Beginner
INV-10929,Jeddah,Recorded Subscription,225,45,180,"2023, March 15",4.0,UI/UX Design | Beginner
INV-10930,Dammam,Live Bootcamp,1952,0,1952,29-07-2023,4.7,Flutter Development | Beginner
INV-10931,Riyadh,Live Bootcamp,1777,0,1777,"2023, March 15",4.9,Python Basics | Beginner
INV-10932,Medina,Recorded Subscription,253,50,203,2024-03-13,4.6,Data Analysis | Beginner
INV-10933,Medina,Recorded Subscription,474,0,474,2024-01-17,4.8,Laravel & PHP | Intermediate
INV-10934,Dammam,Recorded Subscription,460,92,368,09-04-2023,4.2,React & Next.js | Intermediate
INV-10935,Dammam,Recorded Subscription,262,0,262,2023-10-26,4.6,Data Analysis | Beginner
INV-10936,Riyadh,Recorded Subscription,328,65,263,2024-02-05,4.7,Flutter Development | Beginner
INV-10937,Medina,Recorded Subscription,428,214,214,30-10-2023,4.5,React & Next.js | Intermediate
INV-10938,Jeddah,Recorded Subscription,373,74,299,"2023, March 15",3.9,Data Analysis | Intermediate
INV-10939,Jeddah,Recorded Subscription,641,128,513,"2023, March 15",4.2,Data Analysis | Advanced
INV-10940,Medina,Recorded Subscription,217,0,217,11-08-2023,3.9,React & Next.js | Beginner
INV-10941,Tabuk,Recorded Subscription,615,307,308,"2023, March 15",4.6,Python Basics | Advanced
INV-10942,Dammam,Recorded Subscription,537,0,537,2024-03-02,4.7,Laravel & PHP | Advanced
INV-10943,Tabuk,Recorded Subscription,326,65,261,"2023, March 15",4.8,UI/UX Design | Beginner
INV-10944,Medina,Recorded Subscription,213,42,171,2023-10-11,4.6,Laravel & PHP | Beginner
INV-10945,Riyadh,Live Bootcamp,1783,0,1783,16-05-2023,4.8,React & Next.js | Beginner
INV-10946,Jeddah,Recorded Subscription,527,105,422,2023-06-09,4.4,Data Analysis | Advanced
INV-10947,Riyadh,Live Bootcamp,2149,0,2149,02-02-2024,4.6,Laravel & PHP | Intermediate
INV-10948,Dammam,Live Bootcamp,1983,0,1983,2023-09-17,4.7,UI/UX Design | Beginner
INV-10949,Dammam,Recorded Subscription,605,0,605,"2023, March 15",4.3,Flutter Development | Advanced
INV-10950,Jeddah,Live Bootcamp,2922,0,2922,"2023, March 15",4.8,UI/UX Design | Advanced
INV-10951,Mecca,Recorded Subscription,455,0,455,2024-01-07,4.4,UI/UX Design | Intermediate
INV-10952,Khobar,Recorded Subscription,217,0,217,2023-07-28,3.9,Data Analysis | Beginner
INV-10953,Tabuk,Recorded Subscription,475,95,380,"2023, March 15",4.3,Python Basics | Intermediate
INV-10954,Riyadh,Live Bootcamp,1900,0,1900,05-02-2023,4.8,Flutter Development | Beginner
INV-10955,Medina,Recorded Subscription,270,0,270,2023-07-11,4.1,Data Analysis | Beginner
INV-10956,Dammam,Recorded Subscription,278,0,278,2023-01-26,4.2,Data Analysis | Beginner
INV-10957,Medina,Recorded Subscription,459,91,368,"2023, March 15",4.3,Flutter Development | Intermediate
INV-10958,Riyadh,Live Bootcamp,1566,0,1566,2023-06-08,4.7,Data Analysis | Beginner
INV-10959,Riyadh,Live Bootcamp,2897,0,2897,"2023, March 15",4.6,React & Next.js | Advanced
INV-10960,Dammam,Recorded Subscription,335,67,268,2023-05-25,4.2,Flutter Development | Beginner
INV-10961,Dammam,Recorded Subscription,471,94,377,2023-04-06,4.3,Data Analysis | Intermediate
INV-10962,Jeddah,Live Bootcamp,2835,0,2835,"2023, March 15",4.5,UI/UX Design | Advanced
INV-10963,Riyadh,Live Bootcamp,1993,0,1993,2023-01-19,4.5,React & Next.js | Beginner
INV-10964,Medina,Recorded Subscription,268,0,268,2024-02-20,4.7,UI/UX Design | Beginner
INV-10965,Riyadh,Recorded Subscription,416,83,333,2023-02-07,4.3,Python Basics | Intermediate
INV-10966,Dammam,Recorded Subscription,349,0,349,2023-02-04,4.6,UI/UX Design | Beginner
INV-10967,Riyadh,Live Bootcamp,2226,222,2004,28-08-2023,4.9,Data Analysis | Intermediate
INV-10968,Tabuk,Recorded Subscription,299,0,299,2023-08-27,4.7,Flutter Development | Beginner
INV-10969,Mecca,Recorded Subscription,408,81,327,01-10-2023,4.6,React & Next.js | Intermediate
INV-10970,Jeddah,Recorded Subscription,300,60,240,"2023, March 15",4.8,React & Next.js | Beginner
INV-10971,Tabuk,Recorded Subscription,615,0,615,2024-03-06,4.5,UI/UX Design | Advanced
INV-10972,Dammam,Recorded Subscription,237,47,190,"2023, March 15",4.3,Python Basics | Beginner
INV-10973,Khobar,Recorded Subscription,502,100,402,2023-07-23,4.3,Laravel & PHP | Advanced
INV-10974,Jeddah,Live Bootcamp,2948,0,2948,19-02-2024,4.9,Python Basics | Advanced
INV-10975,Dammam,Live Bootcamp,1525,0,1525,07-09-2023,4.7,UI/UX Design | Beginner
INV-10976,Dammam,Recorded Subscription,209,0,209,15-07-2023,3.9,Data Analysis | Beginner
INV-10977,Khobar,Recorded Subscription,588,294,294,2023-06-06,4.6,Python Basics | Advanced
INV-10978,Khobar,Recorded Subscription,384,76,308,2023-05-31,4.7,UI/UX Design | Intermediate
INV-10979,Tabuk,Recorded Subscription,474,237,237,"2023, March 15",4.3,UI/UX Design | Intermediate
INV-10980,Medina,Recorded Subscription,509,0,509,"2023, March 15",4.8,React & Next.js | Advanced
INV-10981,Khobar,Recorded Subscription,483,0,483,15-02-2023,4.0,Flutter Development | Intermediate
INV-10982,Dammam,Recorded Subscription,312,0,312,19-01-2024,4.2,UI/UX Design | Beginner
INV-10983,Tabuk,Recorded Subscription,278,0,278,"2023, March 15",4.1,UI/UX Design | Beginner
INV-10984,Mecca,Recorded Subscription,444,88,356,2023-07-08,4.6,Laravel & PHP | Intermediate
INV-10985,Tabuk,Recorded Subscription,364,0,364,2023-04-25,4.4,React & Next.js | Intermediate
INV-10986,Jeddah,Live Bootcamp,2753,275,2478,2024-02-17,4.8,UI/UX Design | Advanced
INV-10987,Khobar,Recorded Subscription,463,0,463,"2023, March 15",3.9,Flutter Development | Intermediate
INV-10988,Khobar,Recorded Subscription,288,57,231,21-09-2023,4.1,React & Next.js | Beginner
INV-10989,Riyadh,Recorded Subscription,214,0,214,2023-01-10,4.3,Flutter Development | Beginner
INV-10990,Tabuk,Recorded Subscription,349,0,349,2023-05-26,4.3,Flutter Development | Beginner
INV-10991,Dammam,Recorded Subscription,369,73,296,2024-02-11,3.8,UI/UX Design | Intermediate
INV-10992,Jeddah,Recorded Subscription,272,0,272,2023-04-20,4.4,Flutter Development | Beginner
INV-10993,Riyadh,Live Bootcamp,1903,0,1903,"2023, March 15",5.0,Laravel & PHP | Beginner
INV-10994,Mecca,Recorded Subscription,580,290,290,29-01-2024,4.6,Python Basics | Advanced
